GSPAR_IDS,ALTAR_ID,REPORT_YEAR,BASIN_NAME,SUBBASIN_NUMBER,SINGLE_MULTIPLE_AR,ANNUAL_REPORT_AREA,METHOD_USED,TOTAL_WATER_USE,WST_EXPLANATION,WST_GROUNDWATER,WST_OTHER,WST_RECYCLED_WATER,WST_REUSED_WATER,WST_SURFACE_WATER,WUS_AGRICULTURAL,WUS_EXPLANATION,WUS_INDUSTRIAL,WUS_MANAGED_RECHARGE,WUS_MANAGED_WETLANDS,WUS_NATIVE_VEGETATION,WUS_OTHER,WUS_URBAN
287,,2023,BIG VALLEY,5-015,Single Annual Report,Entire Basin,"Self-reported data available in the SWRCB Water Rights Information Management System (eWRIMS) were used to estimate annual surface water diversions. Groundwater pumped by public water systems were estimated based on available data in the SWRCB Electronic Annual Report database. Groundwater extraction for self-supplied users was estimated based on land use data and the populations outside of public water system service areas. A flow model was used to estimate groundwater demand for agriculture and groundwater uptake by natural vegetation. Groundwater demand for agriculture was estimated based on crop water demand that is not met by precipitation and surface water diversions. Plant water uptake was estimated using vegetation type, climate, availability of shallow groundwater and the rooting depth of plants.",25600,,25500,0,0,0,90,10900,Small water systems and domestic wells,0,0,0,11800,2406,494
,75,2023,BORREGO SPRINGS,7-024.01,Single Annual Report,Entire Basin,Only supply is groundwater. Used same method as used to calculate groundwater use.,10430,,10430,0,0,0,0,0,,0,0,0,0,0,0
366,,2023,BOWMAN,5-006.01,Single Annual Report,Entire Basin,"Methods used are a combination of estimates based on land use and population/ per capita water use, metered municipal water use, and estimates based on historic water rights data for dry and critical years",15000,,5000,0,0,0,10000,14000,Rural Residential,0,0,0,0,700,400
292,,2023,BUTTE,5-021.70,Single Annual Report,Entire Basin,"Methods used are a combination of estimates based on land use and population/ per capita water use, metered municipal water use, and estimates based on historic water rights data for dry and critical years.",915400,,128900,0,0,0,786500,823500,Rural Residential,0,0,89900,0,400,1600
284,,2023,BUTTE VALLEY,1-003,Single Annual Report,Entire Basin,Methods for groundwater use is the Butte Valley Integrated Hydrologic Model and an estimate based on the Census population in the groundwater basin. Managed wetland water use estimate supplied by CDFW. Applied surface water is a data gap in WY 2023 and an estimate cannot be determined. Applied water for native vegetation water use sector is a data gap.,66400,,66400,0,0,0,0,63000,,0,0,3000,0,0,400
375,,2023,CARPINTERIA,3-018,Single Annual Report,Entire Basin,"Quantification of total water use was completed through reporting of metered groundwater production data from CVWD, metered surface water use, and from models used to estimate irrigated agriculutural crop water supply requirements based on land uses and metered data. ",6629,,4301,0,0,0,2328,3331,Municipal public water systems and private pumping,0,0,0,0,970,2328
371,,2023,CASTAC LAKE VALLEY,5-029,Single Annual Report,Entire Basin,"Groundwater is the only supply source within the Basin, so total water use is equal to that of total estimated groundwater extraction. Water year total and monthly groundwater pumping data for the Basin are derived from available reported flowmeter readings between October 2022 and September 2023 and from historical flowmeter readings for the Tejon MS well and other minor estimated pumping. Groundwater use data from flowmeter readings generally are reported by AF, with a precision of 0.001 AF, however some municipal water suppliers report in gallons, with a precision of 1.0 gallon.",345,,345,0,0,0,0,5,,0,0,0,0,0,340
316,,2023,CHOWCHILLA,5-022.05,Single Annual Report,Entire Basin,"Total Water Use is assumed to be the total volume of water that is applied to land surfaces or that precipitates onto land surfaces. A portion of this water is consumptively ""used"" through evapotranspiration/evaporation. The remaining water is ""used"" to recharge the Subbasin through deep percolation and seepage of runoff.
Groundwater is determined following the methods described in Part B.
Surface water is determined from delivery records (from Districts) and riparian diversion reports (eWRIMS).
Precipitation is determined from PRISM data.",491300,Precipitation,96080,144940,0,0,250280,399150,,0,60440,0,21720,0,9990
,80,2023,COASTAL PLAIN OF ORANGE COUNTY,8-001,Single Annual Report,Entire Basin,All uses are metered.,403642,,255123,0,28065,0,120454,0,,0,0,0,0,0,403642
279,,2023,COLUSA,5-021.52,Single Annual Report,Entire Basin,"Groundwater is determined following the methods described in Part B.
Surface water is determined following the methods described in Part C.
Totals are rounded to the nearest 100 AF.",1920500,,577400,0,0,0,1343100,1781700,,0,21900,108200,0,0,8700
370,,2023,CORNING,5-021.51,Single Annual Report,Entire Basin,"Methods used are a combination of estimates based on land use and population/ per capita water use, metered municipal water use, and estimates based on historic water rights data for dry and critical years",199000,,175000,0,0,0,24000,195000,Rural Residential,0,0,0,0,300,4000
312,,2023,COSUMNES,5-022.16,Single Annual Report,Entire Basin,"All water source types represented by a combination of metered, reported, and estimated uses.",144000,,121600,0,1100,0,21300,0,,0,0,0,0,0,0
295,,2023,CUYAMA VALLEY,3-013,Single Annual Report,Entire Basin,"Water budgets in the Cuyama Basin GSP were developed using the Cuyama Basin Water Resources Model (CBWRM) model, which is a fully integrated surface and groundwater flow model covering the Basin. The CBWRM was used to develop a historical water budget that evaluated the availability and reliability of past surface water supply deliveries, aquifer response to water supply, and demand trends relative to water year type. For the Annual Report for the 2022-2023 water year, the CBWRM model was extended to include the 2023 water year, utilizing updated land use, temperature, and precipitation  data from those years. ",49900,,49900,0,0,0,0,49700,,0,0,0,0,0,200
331,,2023,DELTA-MENDOTA,5-022.07,Single Annual Report,Entire Basin,"Sum of self-reported volumes from each GSA within the Delta-Mendota Subbaisn across six Subbasin GSP regions; Reflects water lost through canal leakage, pipe leakage, and other percolating waters",1394500,,216200,0,21700,9800,1146800,1005700,,2600,53600,317500,0,0,15100
328,,2023,EAST BAY PLAIN,2-009.04,Single Annual Report,Entire Basin,"Metered surface water data reported by local agencies was used to determine the volume of surface water supply. Groundwater extraction was estimated based on previous estimates of pumping developed by Muir (1996), WRIME (2005), and EBMUD (2018) as documented in the GSP.",93955,,3600,0,2182,0,87873,0,,17568,0,0,300,0,76087
343,,2023,EAST CONTRA COSTA,5-022.19,Single Annual Report,Entire Basin,East Contra Costa Groundwater-Surface Water Simulation Model (ECCSim) developed for the ECC GSP was used to estimate the Basin's water budget. Groundwater demand for agriculture was estimated based on crop water demand that is not met with reported surface water diversions and metered groundwater. City and Irrigation district groundwater wells were metered. Considered reported domestic wells and PWS in the Subbasin and estimated a pumping amount from report values in SWRCB and and annual use per well. Monthly self reported surface water diversions. ,186136,,38307,0,1496,0,146333,154950,,0,0,0,0,0,29886
346,,2023,EAST SIDE AQUIFER,3-004.02,Single Annual Report,Entire Basin,"Groundwater extraction data were received from MCWRA and filtered by location for the Eastside Aquifer Subbasin. The same process was followed for surface water diversions downloaded from the SWRCB via eWRIMS. Many growers and residents noted that some irrigation is reported both to SWRCB as surface water diversions and to MCWRA as groundwater pumping. To avoid double counting, all surface water reported as a Statement of Diversion and Use are excluded from the total surface water use. In WY 2023, 500 AF/yr. of the surface water diversions reported to eWRIMS were reported as a Statement of Diversion and Use and no other surface water use was reported.",80400,,80400,0,0,0,0,67500,,0,0,0,0,0,12900
280,,2023,EASTERN SAN JOAQUIN,5-022.01,Single Annual Report,Entire Basin,Total water use is the sum of groundwater use (Part A) and surface water use (Part C).,1359834,,805994,0,0,0,553840,1245800,,0,0,0,0,0,114033
380,,2023,EEL RIVER VALLEY,1-010,Single Annual Report,Entire Basin,"estimated agricultural use based on GSP modeling and water year type, used reported volumes from municipal suppliers when provided, otherwise estimated use based on historical reporting, estimated rural domestic water use based on GSP modeling",14808,,13987,0,0,0,821,11754,Domestic rural and cannabis,34,0,0,0,512,2508
299,,2023,ELSINORE VALLEY,8-004.01,Single Annual Report,Entire Basin,Calculated the total from each water source and total water applied to water use sector from measured metered data collected by EVMWD,27688,,5399,0,7693,0,14596,336,,0,0,6780,0,0,20114
333,,2023,ENTERPRISE,5-006.04,Single Annual Report,Entire Basin,Direct measurement via flowmeters and estimates from EAGSA model.,51004,,13581,0,0,0,37423,25945,,0,0,0,2000,0,23059
300,,2023,FILLMORE,4-004.05,Single Annual Report,Entire Basin,"Electrical Efficiency, Water Meter, Domestic, Weir, Estimated from previously reported diversions",33622,,33469,0,0,0,153,31632,,0,0,0,0,0,1990
348,,2023,FOREBAY AQUIFER,3-004.04,Single Annual Report,Entire Basin,"Groundwater extraction data were received from MCWRA and filtered by location for the Forebay Aquifer Subbasin. The same process was followed for surface water diversions downloaded from the SWRCB via eWRIMS. Many growers and residents noted that some irrigation is reported both to SWRCB as surface water diversions and to MCWRA as groundwater pumping. To avoid double counting, all surface water reported as a Statement of Diversion and Use are excluded from the total surface water use, except that diverted by Clark Colony Water Company (CCWC). In other words, the total surface water use includes only the CCWC diversions and appropriative surface water diversions reported to eWRIMS. However, 0 AF/yr. were reported from CCWC and 0 AF/yr. were reported as Appropriative in WY 2023. Approximately 9,700 AF/yr. of the surface water diversions reported to eWRIMS in WY 2023 were reported as a Statement of Diversion and Use.",116100,,116100,0,0,0,0,109400,,0,0,0,0,0,6700
